#{"t_start": 1766678415.1025152, "env_id": "None"}
r,l,t
-143.41745,136,90.346692
-134.65492,84,90.51564
-153.66882,153,90.836801
-169.04413,288,90.962616
-156.9249,187,91.235082
-138.09196,132,91.251329
-122.55162,133,91.538105
-157.94374,222,91.70994
-168.2175,276,92.090984
-160.03085,190,92.48175
-136.13799,95,92.676798
-165.93561,274,93.228126
-144.10046,162,93.585409
-359.05914,1873,94.941181
-359.09387,1893,95.146977
-136.41043,129,95.22325
-123.3921,52,95.265233
-121.14487,51,95.388594
-126.34819,72,95.543102
-120.94626,49,95.654155
-126.57321,72,95.812191
-120.07523,58,95.943506
-127.2305,72,96.105929
-127.25141,72,96.266703
-125.23233,78,96.444568
-126.84046,72,96.603323
-121.72548,67,96.744453
-121.27871,50,96.850198
-228.54092,2000,96.944588
-127.173256,72,97.012971
-126.26577,55,97.065804
-123.798035,46,97.161543
-127.00667,72,97.171188
-122.39724,51,97.283778
-118.96178,81,97.346374
-122.59352,51,97.405841
-120.73595,59,97.547274
-150.60934,206,97.948547
-122.66437,69,98.154811
-124.51391,74,98.333788
-126.76203,72,98.524813
-122.674545,51,98.657899
-258.6623,2000,99.136311
-223.85117,2000,101.192086
-279.28436,1297,101.699033
-118.194855,47,101.799026
-119.5918,51,101.903281
-129.14044,85,102.078809
-122.95423,69,102.224088
-130.9679,80,102.393446
-130.10698,74,102.545683
-129.78043,78,102.71566
-132.15753,72,102.8624
-130.92531,65,102.995277
-130.48242,67,103.13959
-131.95604,72,103.299549
-129.71852,77,103.45596
-126.29336,49,103.639733
-132.93497,53,103.652275
-136.96062,56,103.664524
-125.30885,47,103.740455
-129.14702,48,103.827471
-132.95377,54,103.926
-250.7462,2000,107.137367
-250.54654,2000,107.237938
-254.8164,2000,107.26515
-124.74986,94,107.466594
-251.37334,2000,107.574201
-131.65271,74,107.625552
-157.5922,196,107.693854
-119.99795,72,107.793478
-119.787994,56,107.910455
-126.50745,72,108.062457
-169.27359,220,108.169954
-125.99748,79,108.232134
-122.637924,66,108.370823
-130.9789,70,108.526722
-129.9329,69,108.671919
-143.2244,261,108.735109
-133.24829,75,109.821211
-129.77264,63,109.864211
-119.293076,50,109.939764
-127.5837,126,110.12229
-250.31366,954,110.190358
-138.8765,168,110.279614
-124.50373,46,110.29054
-127.8366,125,110.386993
-134.3151,69,110.436776
-131.39586,74,110.447976
-125.38802,49,110.545426
